180.76.15.143 - - [31/May/2015:06:31:31 +0000] "GET / HTTP/1.1" 304 175 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
157.55.39.21 - - [31/May/2015:08:44:17 +0000] "GET /robots.txt HTTP/1.1" 404 527 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.21 - - [31/May/2015:08:44:47 +0000] "GET /projects/vit.html HTTP/1.1" 200 1896 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
125.227.255.30 - - [31/May/2015:09:05:50 +0000] "GET / HTTP/1.1" 200 3533 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) ; .NET CLR 1.0.3705)"
141.212.122.178 - - [31/May/2015:09:13:00 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.121.128 - - [31/May/2015:09:14:14 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.202 - - [31/May/2015:09:14:50 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.90 - - [31/May/2015:09:17:54 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.146 - - [31/May/2015:09:19:03 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.58 - - [31/May/2015:09:21:02 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.121.152 - - [31/May/2015:09:21:10 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.66 - - [31/May/2015:09:21:54 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.154 - - [31/May/2015:09:22:19 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
77.58.169.93 - - [31/May/2015:09:22:26 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0"
141.212.122.194 - - [31/May/2015:09:26:32 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.2 - - [31/May/2015:09:27:16 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.121.136 - - [31/May/2015:09:27:29 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.50 - - [31/May/2015:09:27:30 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.26 - - [31/May/2015:09:27:59 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.122 - - [31/May/2015:09:33:34 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.18 - - [31/May/2015:09:34:02 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.10 - - [31/May/2015:09:34:02 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.82 - - [31/May/2015:09:34:10 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.42 - - [31/May/2015:09:35:30 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.130 - - [31/May/2015:09:39:48 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.202 - - [31/May/2015:09:39:48 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.121.128 - - [31/May/2015:09:39:48 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.178 - - [31/May/2015:09:39:49 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.90 - - [31/May/2015:09:44:33 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.146 - - [31/May/2015:09:45:11 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.58 - - [31/May/2015:09:45:38 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.121.152 - - [31/May/2015:09:46:42 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.66 - - [31/May/2015:09:48:40 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.154 - - [31/May/2015:09:50:04 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.194 - - [31/May/2015:09:50:47 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.2 - - [31/May/2015:09:51:38 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.121.136 - - [31/May/2015:09:52:01 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.50 - - [31/May/2015:09:53:05 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.26 - - [31/May/2015:09:55:28 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.18 - - [31/May/2015:09:58:01 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.122 - - [31/May/2015:09:58:01 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.10 - - [31/May/2015:09:58:02 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.82 - - [31/May/2015:09:59:07 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.42 - - [31/May/2015:10:04:01 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.178 - - [31/May/2015:10:04:02 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.130 - - [31/May/2015:10:04:05 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.121.128 - - [31/May/2015:10:05:12 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.202 - - [31/May/2015:10:06:48 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.90 - - [31/May/2015:10:10:46 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.146 - - [31/May/2015:10:11:37 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
141.212.122.66 - - [31/May/2015:10:15:13 +0000] "GET / HTTP/1.1" 200 12625 "-" "-"
207.90.2.8 - - [31/May/2015:10:15:36 +0000] "GET / HTTP/1.0" 200 12681 "-" "=Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.204 Safari/534.16"
66.249.75.18 - - [31/May/2015:10:33:30 +0000] "GET /projects/clog/clog-nothing.png HTTP/1.1" 200 11907 "-" "Googlebot-Image/1.0"
129.27.3.93 - - [31/May/2015:10:47:15 +0000] "GET /projects/vramsteg.html HTTP/1.1" 200 4963 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:10.0.4) Gecko/20100101 Firefox/10.0.4 Iceweasel/10.0.4"
180.76.15.34 - - [31/May/2015:11:12:18 +0000] "GET /talks/git.pdf HTTP/1.1" 200 654131 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
84.138.89.30 - - [31/May/2015:11:31:27 +0000] "GET / HTTP/1.1" 200 3533 "https://www.google.de/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
84.138.89.30 - - [31/May/2015:11:31:27 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
84.138.89.30 - - [31/May/2015:11:31:27 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
84.138.89.30 - - [31/May/2015:11:31:27 +0000] "GET /tw-m.png HTTP/1.1" 200 6861 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
84.138.89.30 - - [31/May/2015:11:31:27 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
84.138.89.30 - - [31/May/2015:11:31:28 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
84.138.89.30 - - [31/May/2015:11:31:57 +0000] "GET /projects/tasksh.html HTTP/1.1" 200 2041 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
84.138.89.30 - - [31/May/2015:11:32:34 +0000] "GET /projects/taskd.html HTTP/1.1" 200 1996 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
180.76.15.17 - - [31/May/2015:11:42:18 +0000] "GET /about.html HTTP/1.1" 200 1982 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
82.46.122.252 - - [31/May/2015:12:01:18 +0000] "GET /projects/vit.html HTTP/1.1" 200 1896 "http://taskwarrior.org/docs/tutorials/start.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
82.46.122.252 - - [31/May/2015:12:01:18 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
82.46.122.252 - - [31/May/2015:12:01:18 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
82.46.122.252 - - [31/May/2015:12:01:19 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
82.46.122.252 - - [31/May/2015:12:01:19 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
200.160.6.137 - - [31/May/2015:12:02:32 +0000] "GET / HTTP/1.1" 200 12681 "-" "Java/1.6.0_26"
85.89.127.25 - - [31/May/2015:12:20:57 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0"
180.76.15.15 - - [31/May/2015:12:31:10 +0000] "GET /tinderbox/taskwarrior-2.2.0.html HTTP/1.1" 404 475 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
77.75.79.36 - - [31/May/2015:13:17:51 +0000] "GET /robots.txt HTTP/1.1" 404 501 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://fulltext.sblog.cz/)"
77.75.79.36 - - [31/May/2015:13:17:52 +0000] "GET /license.html HTTP/1.1" 200 2197 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://fulltext.sblog.cz/)"
96.24.150.20 - - [31/May/2015:13:30:15 +0000] "GET /projects/taskd.html HTTP/1.1" 200 1996 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
96.24.150.20 - - [31/May/2015:13:30:15 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36"
201.15.251.188 - - [31/May/2015:13:30:33 +0000] "GET / HTTP/1.1" 200 3533 "http://buttons-for-your-website.com" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
201.15.251.188 - - [31/May/2015:13:30:34 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
201.15.251.188 - - [31/May/2015:13:30:34 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
201.15.251.188 - - [31/May/2015:13:30:34 +0000] "GET /tw-m.png HTTP/1.1" 200 6860 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
79.118.174.127 - - [31/May/2015:13:42:00 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0"
104.197.171.245 - - [31/May/2015:13:43:18 +0000] "GET / HTTP/1.1" 200 3533 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2418.0 Safari/537.36"
104.197.171.245 - - [31/May/2015:13:43:19 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2418.0 Safari/537.36"
104.197.171.245 - - [31/May/2015:13:43:19 +0000] "GET /tw-m.png HTTP/1.1" 200 6861 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2418.0 Safari/537.36"
104.197.171.245 - - [31/May/2015:13:43:19 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2418.0 Safari/537.36"
104.197.171.245 - - [31/May/2015:13:43:23 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2418.0 Safari/537.36"
104.197.171.245 - - [31/May/2015:13:43:25 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "http://tasktools.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2418.0 Safari/537.36"
5.9.87.98 - - [31/May/2015:13:53:51 +0000] "GET /robots.txt HTTP/1.0" 404 490 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
5.9.87.98 - - [31/May/2015:13:53:53 +0000] "GET /gitweb/gitweb.cgi?p=rfc.git;a=blob_plain;f=rfc5-hooks.txt;hb=HEAD HTTP/1.0" 404 497 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
66.249.84.194 - - [31/May/2015:14:01:31 +0000] "GET / HTTP/1.1" 200 3533 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon"
66.249.84.182 - - [31/May/2015:14:01:31 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon"
37.201.213.243 - - [31/May/2015:14:13:02 +0000] "GET /projects/vit.html HTTP/1.1" 200 1896 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
37.201.213.243 - - [31/May/2015:14:13:02 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
37.201.213.243 - - [31/May/2015:14:13:03 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
37.201.213.243 - - [31/May/2015:14:13:03 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.65 Safari/537.36"
66.249.75.18 - - [31/May/2015:14:15:25 +0000] "GET /favicon.ico HTTP/1.1" 304 188 "-" "Googlebot-Image/1.0"
68.180.228.121 - - [31/May/2015:14:17:05 +0000] "GET /projects/tasksh.html HTTP/1.1" 304 156 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
191.181.32.108 - - [31/May/2015:14:25:11 +0000] "GET /projects/vit.html HTTP/1.1" 200 1896 "http://taskwarrior.org/docs/tutorials/start.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
191.181.32.108 - - [31/May/2015:14:25:12 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
191.181.32.108 - - [31/May/2015:14:25:12 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/projects/vit.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
191.181.32.108 - - [31/May/2015:14:25:12 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
191.181.32.108 - - [31/May/2015:14:25:12 +0000] "GET /favicon.ico HTTP/1.1" 206 1760 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
191.181.32.108 - - [31/May/2015:14:25:13 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/bootstrap/css/bootstrap.min.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
191.181.32.108 - - [31/May/2015:14:25:13 +0000] "GET /favicon.ico HTTP/1.1" 200 1713 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0"
180.76.15.152 - - [31/May/2015:14:25:51 +0000] "GET /rfcs/gitweb/gitweb.cgi?p=rfc.git;a=blob_plain;f=rfc33-projects-as-tasks.txt;hb=HEAD HTTP/1.1" 404 471 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
66.249.75.34 - - [31/May/2015:14:35:09 +0000] "GET /gitweb/gitweb.cgi?p=rfc.git;a=blob_plain;f=rfc31-urgency.txt;hb=HEAD HTTP/1.1" 404 504 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
178.1.162.80 - - [31/May/2015:14:44:07 +0000] "GET /tw-m.png HTTP/1.1" 304 189 "http://central.tasktools.org/task-2.4.5.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/41.0.2272.76 Chrome/41.0.2272.76 Safari/537.36"
178.1.162.80 - - [31/May/2015:14:45:25 +0000] "GET /tw-m.png HTTP/1.1" 304 189 "http://central.tasktools.org/task-2.4.5.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/41.0.2272.76 Chrome/41.0.2272.76 Safari/537.36"
178.1.162.80 - - [31/May/2015:14:57:24 +0000] "GET /tw-m.png HTTP/1.1" 304 189 "http://central.tasktools.org/task-2.4.5.html" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/41.0.2272.76 Chrome/41.0.2272.76 Safari/537.36"
151.80.31.150 - - [31/May/2015:15:00:18 +0000] "GET /projects/vitapi.html HTTP/1.1" 200 1995 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
95.143.198.99 - - [31/May/2015:15:04:20 +0000] "GET /projects/vramsteg.html HTTP/1.1" 200 2062 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
95.143.198.99 - - [31/May/2015:15:04:21 +0000] "GET /bootstrap/css/bootstrap.min.css HTTP/1.1" 200 17588 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
95.143.198.99 - - [31/May/2015:15:04:21 +0000] "GET /projects/vramsteg.png HTTP/1.1" 200 69769 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
95.143.198.99 - - [31/May/2015:15:04:21 +0000] "GET /bootstrap/js/bootstrap.min.js HTTP/1.1" 200 8019 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
95.143.198.99 - - [31/May/2015:15:04:21 +0000] "GET /bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23600 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
95.143.198.99 - - [31/May/2015:15:04:22 +0000] "GET /favicon.ico HTTP/1.1" 200 1714 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
95.143.198.99 - - [31/May/2015:15:05:51 +0000] "GET /projects/vramsteg.png HTTP/1.1" 200 69769 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
95.143.198.99 - - [31/May/2015:15:06:19 +0000] "GET / HTTP/1.1" 200 3533 "http://tasktools.org/projects/vramsteg.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
95.143.198.99 - - [31/May/2015:15:06:19 +0000] "GET /tw-m.png HTTP/1.1" 200 6860 "http://tasktools.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.6.3 (KHTML, like Gecko) Version/8.0.6 Safari/600.6.3"
98.217.152.192 - - [31/May/2015:15:08:45 +0000] "GET /tw-m.png HTTP/1.1" 304 189 "http://central.tasktools.org/task-2.4.5.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36"
207.46.13.96 - - [31/May/2015:15:23:56 +0000] "GET /about.html HTTP/1.1" 200 2019 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
